가수명,노래제목,발매일,가사,좋아요수,순위
하은 (포맨),혼코노 (Honkono),2019-10-17,이 동전 하나로 뭘 할 수 있을까 고민 고민하다가 나 혼자 이곳에 왔어 익숙한 번호 익숙한 노래 다시 너를 떠올리게 해 이 노래는 전주가 참 길었지 우리 만났던 시간처럼 절대 공감할 수 없던 뻔한 이별 가사들이 왜 이렇게 맘에 와닿니 그땐 꽉 잡은 마이크처럼 끝까지 널 붙잡고 싶었어 마치 예약된 노래처럼 이별은 정해진 것 같았어 남은 동전 모두 털어 너를 불러 본다 혼자 남은 이 노래방에서 우리 사랑은 참 불안했지 마치 어긋난 음정처럼 옆방에서 들려오는 시끄러운 저 노래까지 오늘따라 왜 더 슬프니 그땐 꽉 잡은 마이크처럼 끝까지 널 붙잡고 싶었어 마치 예약된 노래처럼 이별은 정해진 것 같았어 남은 동전 모두 털어 너를 불러 본다 혼자 남은 이 노래방에서 끝나가는 시간에 나 혼자 남은 이곳에 다시 돌아와 그땐 꽉 잡은 너의 손을 놓쳐버린 내가 미웠어 너는 모르겠지만 여전히 너에게 미쳤어 오늘도 난 대답 없는 너를 기다린다 마지막 남은 이 동전 하나로 마지막으로 널 불러 ,15245,1896
허각,듣고 싶던 말,2020-08-27,너는 모르지 네 생각뿐인 날 모르지 그런 거지 이 바보야 이 바보야 왜 또 울어 더 속상하게 말도 안 되는 거 알고 있지만 이렇게라도 너를 보고 싶었어 하지만 달라질 게 없겠지 이미 다 끝난 거겠지 듣고 싶던 말이 아직도 남아서 잠도 잘 못 자 익숙함에 외면했었던 사랑한다던 고마운 그 말이 이렇게 날 아프게 할지 몰랐었어 시간이 내게 돌아와 준다면 네가 와 준다면 하루하루 내가 다시는 울지 않게 널 안아줄게 혼자서 하는 다짐 속에 너를 느껴 조금 길어진 저녁 그림자 내릴 때쯤 그리워져 괜찮다 했는데 아니었나 봐 웃다가 또 울다가 생각나게 해 어쩌면 너도 나와 같을까 혼자서 아프진 않을까 듣고 싶던 말이 아직도 남아서 잠도 잘 못 자 익숙함에 외면했었던 사랑한다던 고마운 그 말이 이렇게 날 아프게 할지 몰랐었어 시간이 내게 돌아와 준다면 네가 와 준다면 하루하루 내가 다시는 울지 않게 널 안아줄게 혼자서 하는 다짐 속에 너를 느껴 하나 둘 비웠던 네 마음 다 알아서 용기가 안 나 지금이라도 너를 당장이라도 꼭 너를 끌어안고 붙잡고 싶어 하고 싶은 말이 아직도 남아서 미련이 많아서 너를 울려 후회됐었던 아프게 했던 미안한 그 말이 내게 돌아올지 몰랐어 시간이 내게 돌아와 준다면 네가 와 준다면 하루하루 내가 다시는 울지 않게 널 안아줄게 혼자 하는 다짐 속에 너를 느껴 ,16119,1897
다비치,나의 첫사랑,2022-05-16,그때의 나는 너를 만나서 하나부터 열까지 모든 순간들이 소중했어 내 첫사랑 잊고 싶지 않은 꿈 영원히 바래지 않는 그 마음 말야 꽤 오랜 날들이 지나고 서로가 밉던 밤들도 너무 보고 싶어 울던 밤도 아름답게 기억할 수 있는 건 그 시절 가장 예뻤던 우리 때문 일거야 나의 첫사랑 행복하길 진심으로 바라고 있어 우리의 이야기는 이렇게 끝나도 오직 서롤 사랑했던 그 시간들에게 언젠가 웃으며 두 손을 흔들 날이 올 거야 사랑이 전부였던 그때는 아무것도 모른 채로 매일 내일을 그려갔어 철이 없던 영원할 줄 알았던 그 시절 가장 빛나던 우릴 기억할 거야 나의 첫사랑 행복하길 진심으로 바라고 있어 우리의 이야기는 이렇게 끝나도 오직 서롤 사랑했던 그 시간들에게 언젠가 웃으며 두 손을 흔들 날이 올 거야 그 말을 기억하니 내 마지막 한 사람이 너일 거라고 어렵게 꺼낸 수줍은 말들은 여기에 모두 간직하며 살게 나의 첫사랑 행복해줘 내게 부족했던 모든 걸 채워줄 그런 사람 그 사람을 만나서 오직 서롤 사랑했던 그 시간들에게 언젠가 웃으며 두 손을 흔들 날이 올 거야,905,1898
양파,애송이의 사랑,1999-01-01,잠못 이룬 새벽 난 꿈을 꾸고 있어 흐느낀만큼 지친 눈으로 바라본 우리의 사랑은 너의 미소처럼 수줍길바래 조금만 더 가까이 내곁에 있어줘 널 사랑하는만큼 더 기대 쉴 수 있도록 지친 어둠이 다시 푸른 눈 뜰 때 지금 모습 그대로 uh baby 제발 내 곁에 있어줘 잃어버린만큼 자유롭다는걸 세상은 쉽게 잊으려 해 소중한 우리의 바램이 다시 피어날 그 날을 꿈꾸며 조금만 더 가까이 내 곁에 있어줘 we can reach the other side if we hold on to the passion 지친 어둠이 다시 푸른 눈 뜰 때 getting closer day by day uh baby 제발 내 곁에 있어줘 만들고 싶진 않아 세상이 바라는걸 우리만의 미랠 만들거야 작지만 소중한 꿈을 위해 조금만 더 가까이 내 곁에 있어줘 널 사랑하는만큼 기대 쉴 수 있도록 지친 어둠이 다시 푸른 눈 뜰 때 지금 모습 그대로 uh baby 제발 내 곁에 있어줘 지금 이대로 내 곁에 있어줘 널 사랑하는만큼 기대 쉴 수 있도록 지친 어둠이 다시 푸른 눈 뜰 때 지금 모습 그대로 uh baby 제발 내 곁에 있어줘  ,7420,1899
TraxX (트랙스),가슴이 차가운 남자 (Let You Go),2010-01-25,하얗게 흐려진 그림 속 추억의 책장 속 우린 그저 스쳐간 안녕 돌아와 끝내 말 못하고 시간 틈새로 흘러 점점 멀어진 기억 몇번의 계절 지나 마주한 두 눈동자 아무말도 못하고 가슴이 차가운 남자가 울어요 이별에 모질던 그녀도 우네요 바래진 추억 유리조각에 베인 상처 흔적만 남아 초라하네요 파랗게 질려버린 하늘 굳어버린 입술 울컥 그립다 널 외치고 미련의 엉킨 인연의 끈 차마 풀지 못하고 다시 묻어두네요 먹먹한 가슴이 참지 못하고 달려 멀어진 니 등뒤로 가슴이 차가운 남자가 울어요 이별에 모질던 그녀도 우네요 바래진 추억 유리조각에 베인 상처 흔적만 남아 머물러 있는걸 the stay stay again the stay stay again 가슴이 차가운 남자가 울어요 이별에 모질던 그녀도 우네요 바래진 추억 유리조각에 끊긴 눈물속에 시간을 다시 묶어둘게 to tied 모르죠 이별한 남자의 눈물 못견디게 널 맴돌던 지친 한숨도 지독한 그리움 목 조르던 엉킨 우리 둘의 추억을 슬픈 하늘에 보내둘게  ,11642,1900
써니힐,들었다 놨다 (Love Actually),2013-04-05,처음 너를 본 순간 정신 차릴 수 없어 내 마음을 들킬까봐 조심조심해 어떡하면 네 맘을 답답해진 내 맘을 쫄깃해진 심장이 나 어쩌면 좋아 가까워졌다 점점 멀어져가는 이상해 울다가 웃다 나 좀 내버려둬요 언제나 이랬다 저랬다 헷갈려 그대는 내 맘을 들었다 놨다 들었다 놨다 들었다 놨다 hey 내 맘을 들었다 놨다 들었다 놨다 들었다 놨다 hey 내 맘을 들었다 놨다 들었다 놨다 들었다 놨다 hey 내 맘을 들었다 놨다 들었다 놨다 hey 홀로 걷고 있는 이 거리가 오늘따라 유난히 길게만 느껴질까 햇살이 좋은 날 눈치가 없는 말 이럴수록 네가 더 보고싶잖아 어느 박자에 맞춰줘야 될지 감이 안잡혀 또 많이 헷갈려 No 오늘도 셀 수 없이 들었다 놨다해 니 멋대로 내 맘에 들어왔다 갔다해 다시 너를 본 순간 차갑게 대해보려 애써 관심 없는 듯이 외면 했지만 너의 눈빛 하나에 너의 손짓 하나에 바짝바짝 말라버려 나의 입술은 멀어져갔다 다시 다가와주는 오늘도 울다가 웃다 점점 짜증이나요 언제나 이랬다 저랬다 헷갈려 그대는 내 맘을 들었다 놨다 들었다 놨다 들었다 놨다 hey 내 맘을 들었다 놨다 들었다 놨다 들었다 놨다 hey 내 맘을 들었다 놨다 들었다 놨다 들었다 놨다 hey 내 맘을 들었다 놨다 들었다 놨다 hey 그대의 가슴이 그대의 심장이 나는 두근두근 그대만 사랑해 그대만 기억해 난 또 두근두근 내 맘을 들었다 놨다 들었다 놨다 들었다 놨다 hey 내 맘을 들었다 놨다 들었다 놨다 들었다 놨다 hey 내 맘을 들었다 놨다 들었다 놨다 들었다 놨다 hey 내 맘을 들었다 놨다 들었다 놨다 hey 오 어떡하면 그대를 내 맘속에 가둬둘 수 있을까 오 어떡하면 그대를 내 맘속에 가둬둘 수 있을까 들었다 놨다 hey 들었다 놨다 hey 들었다 놨다 hey ,42335,1901
어반자카파,소원,2017-01-08,지친 하루를 마치고 집에 돌아왔을때 이상하게 낯선 기분 뭔지모를 어지러움과 알 수 없는 이 답답함 지금 이대로도 괜찮을까 하루이틀 지나 일주일 시간은 흐르는데 나는 하늘만 보네 아무 생각없는 사람처럼 스스로 나를 자책하고 비웃으며 있자니 점점 비참해지는 너없이 초라한 나 너를 간절히 원하지만 더 기대할 수 없을 때 수많은 감정앞에 뭘 해야할까 하루이틀 지나 일주일 시간은 흐르는데 나는 하늘만 보네 아무 생각없이 그리워 니가 또 그리워 젖은 눈을 감아도 자꾸 니가 생각나 너도 나와 같은 기분일까 널 사랑하고 싶지 않다는 소원만큼이나 부질없는 바램 난 자꾸 하게 돼 ,51991,1902
신용재 (2F),오늘,2018-04-13,햇살에 떠밀려서 무거운 눈을 들고 어제와 똑같은 오늘을 다시 시작하는 나 거리에 저 사람들 무슨 생각에 걷고 있을까 저마다의 고민 속에 다들 힘들까 해가 떠도 어두워 내 아침은 앞선 걱정에 보이지 않는 길 내가 잘하고 있을까 이게 내 길이 맞을까 되뇌고 되돌려도 풀리지 않는 숱한 생각들 내게 잘하고 있다고 누군가 말해준다면 어제보단 나아질 것만 같아 오늘이 지친 몸을 이끌고 집으로 돌아오는 복잡한 이 거리 위에서 표정없이 걷는 나 시끄러운 소리에 걸음은 바빠져 가는데 깜빡이는 신호등마저 나를 재촉해 해가 지면 괜히 더 외로워져 오늘의 나를 들어줄 사람이 없어 내가 잘하고 있을까 이게 내 길이 맞을까 되뇌고 되돌려도 풀리지 않는 숱한 생각들 내게 잘하고 있다고 누군가 말해준다면 어제보단 나아질 것만 같아 오늘이 괜찮은 듯이 보이지만 혼자 참았던 오늘이 결국 눈물로 끝나버릴 것 같아 나도 더 잘하고 싶어 나도 행복하고 싶어 이런 날 꼭 안아줘 그 누구라도 기대고 싶어 내일은 다를 거라고 누군가 말해준다면 어제보단 나아질 것만 같아 오늘이 ,28340,1903
씨스타,넌 너무 야해 (Feat. 긱스) (The Way You Make Me Melt),2013-06-11,수많은 촛불에 둘러 쌓인 밤 내 약지를 감싸며 그가 하는 말 사랑해 결혼해 주겠니 얼굴이 빨개지고 넌 밤에 뜬 태양 한 마디로 야해 걸을 때 마다 흩날리는 매력 너만의 것이 아니라 나의 것도 되길 그래서 오늘 내가 나이값 좀 했지 물론 촛불은 필수 cuz you already burn me up grandline rappin u gon have to turn it up 오늘의 감독은 나 후의 감동은 너의 것 감탄만 하지 말고 너를 보여줘 넌 너무 야해 내 볼이 빨개 어쩜 눈 코 입도 과감하게 섹시해 못 말리게 생긴 넌 매력쟁이야 난 녹아 버릴 것 같아 babe 넌 너무 야해 정말로 섹시해 너에게 푹 빠져 버린 난 어떡해 못 말리게 생긴 넌 매력쟁이야 난 녹아 버릴 것 같아 너만 보면 종이로 접은 장미 꽃을 들고 내 두손에 건네며 속삭이던 말 사랑해 난 너뿐이야 이 꽃이 시들때까지 가끔 넌 너무 야해 그런 널 볼때면 난 불안해 옷으로 너를 가려도 잘 안가려져서 너를 안아야 돼 너도 알겠지 내가 이미  너의 매력안에 퐁당 빠진 뒤 누가 뭐래도 네가 무엇을 입던 내겐 너무 야해 너의 옷 차림이 넌 너무 야해 내 볼이 빨개 어쩜 눈 코 입도 과감하게 섹시해 못 말리게 생긴 넌 매력쟁이야 난 녹아 버릴 것 같아 babe 넌 너무 야해 정말로 섹시해  너에게 푹 빠져 버린 난 어떡해 못 말리게 생긴 넌 매력쟁이야 난 녹아 버릴 것 같아 네 잠꼬대마저 난 좋은걸 그대 숨소리마저 난 좋은걸 우린 어쩌면 우린 어쩌면 오오오오 하늘이 맺어준 건가 봐 넌 너무 야해 내 볼이 빨개 어쩜 눈 코 입도 과감하게 섹시해 못 말리게 생긴 넌 매력쟁이야 난 녹아 버릴 것 같아 넌 너무 야해 정말로 섹시해 너에게 푹 빠져 버린 난 어떡해 못 말리게 생긴 넌 매력쟁이야 난 녹아 버릴 것 같아 ,35545,1904
스텔라장 (Stella Jang),보통날의 기적 (Feat. 폴킴),2019-11-08,I’m waiting for a miracle 내 보통뿐인 나날에 Oh would you be my miracle 난 너에게 늘 감사해 저물어 가는 해는 약속을 하지 않아요 오늘이 지나가도 날 잊지 않길 바라요 You You I’m waiting for a miracle 내 보통뿐인 나날에 Oh let me be your miracle 난 이미 너를 자랑해 저물어 가는 해는 약속을 하지 않아요 오늘이 지나가도 내 손을 놓지 말아요 You You I’m waiting for a miracle 내 보통뿐인 나날에 Oh would you be my miracle 난 이미 너를 사랑해 저물어 가는 해는 약속을 하지 않아요 오늘이 지나가도 그대 나와 함께 가요 You 그대는 나의 그대는 나의 You 기적이죠 기적이죠 영원을 닮은 기다림 끝에 나를 찾아온 그대 일어나지 않을 것만 같았던 기적 You’ll always be my miracle Lalala 보통날이 아름다운 건 그대란 기적 때문이죠 내 하루를 밝혀주는 건 그대란 이름의 빛이죠 You’ll always be my miracle You’ll always be my miracle 난 이미 그대를 자랑해 난 이미 그대를 사랑해 그댄 내 보통날의 기적이죠 ,28341,1905
DJ DOC,해변으로 가요,2004-07-23,별이 쏟아지는 해변으로 가요 해변으로 가요 젊음이 넘치는 해변으로 가요 해변으로 가요 달콤한 사랑을 속삭여줘요 연인들에 연인들에 해변으로 가요 해변으로 가요 사랑한다는 사랑한다는 말은 안해도 말은 안해도 나는 나는 행복에 묻힐거예요 가겠어 가고야 말겠어 요번에 노란 바다에 바다에 가겠어 왜냐고라고 흥 묻는넌 바보 우리가 왜 가는지 모른다면 너는 바보 별이 쏟아지는 해변으로 가요 해변으로 가요 젊음이 넘치는 해변으로 가요 해변으로 가요 달콤한 사랑을 속삭여줘요 흐 흐 ONE TWO 흐 흐 COME ON YO 흐 흐 ONE TWO 흐 흐 ONE TWO 여름엔 여름엔 해변으로가 우리주위를 둘러봐 갈 때 놀때도 없어 생활이 짜증나지 흥 싫증이나지 여름엔 여름엔 해변으로가 왔어 왔어 왔어 우리가 바다에 왔어 아름다운 그녀들과 난 파도를 탔어 옆 커다란 파도에 우리들은 흠뻑 젖었어 여름엔 해변에서 파도를 타요 사랑을 해요 별이 쏟아지는 해변으로 가요 해변으로 가요 젊음이 넘치는 해변으로 가요 해변으로 가요 달콤한 사랑을 속삭여줘요 달콤한 사랑을 속삭여줘요 ,2074,1906
이준호,"잘가요, 괜찮아요",2022-03-09,알아요 말하지 않아도 그대 눈빛만 봐도 들려요 낯서네요 그대와 잡은 두 손이 왠지 오늘이 꼭 마지막 같아요 할 말을 꺼내기가 힘든가 봐요 내 마음이 다치는 게 싫은가 봐요 혹시나 미안해 마요 나는 괜찮으니 힘들어하지 마요 그댈 놓아줄게요 잘 가요 남겨진 나는 걱정 마요 이별은 그대 잘못이 아니에요 그래요 사랑을 이어가기엔 끝난 사랑이란 걸 굳이 말로 안 해도 알죠 힘들게 꺼낸 말이란 걸 알아요 난 정말 괜찮아요 울지 않을게요 한동안 그댈 잊기는 어렵겠지만 정말 고마웠어요 부디 잘 지내줘요 잘 가요 남겨진 나는 걱정 마요 이별은 그대 잘못이 아니에요 그래요 사랑을 이어가기엔 끝난 사랑이니까 이것만 부탁해요 이제는 행복하게 살아야 해요 나보다 좋은 사람 만나야 해요 이별이 그대에겐 마지막이기를 많이 아플 테니까 그런 건 나 하나면 돼요 ,2119,1907
